CountID,Date,Road,Location,Direction,Days,MidweekADT,WeekendADT,7DayADT,AvgHr,Lat,Long
51900,6/10/2014,BRITTAIN STREET,Btwn Elsworth St and McManus Drive,N+S,7,1681,1350,1587,107,-37.583583562854805,143.86055867834617
51901,6/10/2014,ETON STREET,Btwn Hamlet St and Coulter St,N+S,7,362,340,355,23,-37.531409441074622,143.8348930782951
51902,14/10/2014,SCOTT PARADE,Btwn King St and Otway St at No 101a,E+W,7,1669,1307,1566,109,-37.558537196868592,143.8726618443811
51903,6/10/2014,MCNULTY DRIVE,Btwn Birch Avenue and Azalea Avenue at no 43,N+S,7,177,158,172,11,-37.526800936271343,143.81322200732941
51904,6/10/2014,SIMPSON STREET,Btwn Landsborough St and Ellerslie Drive At No 212,N+S,7,695,582,663,47,-37.540557684110496,143.87501530571117
51905,22/10/2014,DARLING STREET,Btwn Adair St and Sutton St at No 801a,E+W,7,537,448,512,35,-37.57391183157727,143.83194236634321
51906,7/11/2014,LOFVEN STREET,Btwn Hillcrest Road and Monte Street,N+S,7,380,231,337,23,-37.542497912181346,143.89295812685998
51907,22/10/2014,LOFVEN STREET,Btwn Monte Street and Deveson Lane,N+S,7,207,184,200,13,-37.541648778891869,143.89414742077707
51908,22/10/2014,MONTE STREET,Btwn Lofven Street and Draper Street,E+S,7,253,81,204,14,-37.542555087219831,143.89393352849478
51909,30/10/2014,CUTHBERTS ROAD,200 Meters West Of Haddon-Windermere Rd,E+W,7,207,211,208,13,-37.542777929296811,143.70607794621054
51910,7/11/2014,CUTHBERTS ROAD,200 Meters East of Haddon-Windermere Rd,E+W,7,531,487,518,35,-37.543304621365664,143.71061237886084
51911,7/11/2014,CUTHBERTS ROAD,200 Meters West Of Finchs Road,E+W,7,615,563,600,41,-37.548606298425803,143.75598390975449
51912,7/11/2014,CUTHBERTS ROAD,200 Meters East Of Finchs Road,E+W,7,664,609,648,44,-37.549222410512691,143.76123530611702
51913,30/10/2014,HADDON-WINDERMERE ROAD,200 Meters North Of Cuthberts Road,N+S,7,940,785,896,60,-37.541362978666022,143.70922932424156
51914,30/10/2014,HADDON-WINDERMERE ROAD,200 Meters South Of Cuthberts Road,N+S,7,1044,858,991,66,-37.544851211606385,143.70800892770578
51915,29/11/2014,FINCHS ROAD,Btwn Carngham and Cuthberts Road,N+S,8,91,74,84,5,-37.55543384349798,143.7560997035302
51916,29/11/2014,FINCHS ROAD,Btwn Cuthberts and Smarts Hill Road,N+S,8,66,63,65,3,-37.54399707662764,143.75811139096444
51917,8/12/2014,DOWLING ROAD,Btwn Blind Creek Road and Remembrance Drive,N+S,7,215,157,198,13,-37.521756366304153,143.7570316416988
51918,8/12/2014,DOWLING ROAD,Btwn McCartneys Rd and Western Hwy,N+S,7,136,85,121,7,-37.496559157545541,143.76177041773894
51919,15/02/2015,BO PEEP ROAD,Btwn Remembrance Drv and Little Bo Peep Rd,N+S,7,89,81,86,5,-37.504294614379731,143.67750725560222
51920,15/02/2015,EDWARDS STREET,Btwn Howard St and Morgan St at No 120,N+S,7,929,775,885,57,-37.606808959708147,143.83497966212215
51921,15/02/2015,YORKDALE BOULEVARD,Btwn Majestic Way and Gemstone Rd,N+S,7,959,681,879,58,-37.582140882672519,143.79938544761117
51922,15/02/2015,DAWSONS AVENUE,Btwn Sturt St and Wendouree Prd,N+S,7,137,100,126,8,-37.557671236306575,143.82907471151134
51923,15/02/2015,BRAHMAN DRIVE,Btwn Ascot Gardens Drive and Charolais St at No 49,N+S,7,253,233,248,15,-37.593004427529237,143.81693725364048
51924,3/03/2015,CLAYTON STREET,Btwn Joseph St and Larter St at No 307a,E+W,8,1875,1416,1760,118,-37.573851774618689,143.87576375621271
51925,23/02/2015,GRAY STREET,Btwn Beverin St and Albert St,E+W,7,1610,1260,1510,109,-37.588995611635831,143.84019147634439
51926,21/04/2015,REGENCY DRIVE,btwn Whitehorse Rd and Lylia st Midblock,N+S,7,817,435,708,51,-37.604824731766634,143.8663671863273
51927,21/04/2015,TINWORTH AVE,Btwn Cartledge and Hale Mid block,N+S,7,887,545,790,55,-37.601348631211692,143.86257567455357
51928,21/04/2015,REID STREET,Btwn Ainley to Thompson St Mid Block,E+W,7,340,229,308,21,-37.551831696091831,143.8926401170942
51929,21/04/2015,REID STREET,Btwn Thompson and Reid Crt Mid Block,E+W,7,232,134,204,14,-37.552506379870977,143.89452231439387
51930,21/04/2015,THOMPSON STREET,Btwn Reid and Humffray St Mid Block,N+S,7,354,224,317,21,-37.552723714205761,143.89337632050604
51990,5/06/2005,GRENVILLE STREET (SOUTHBOUND),10 Meters South Of Sturt Street,S,7,1716,1583,1678,115,-37.56430288402683,143.85935656318637
51991,5/06/2005,GRENVILLE STREET (SOUTHBOUND),30 Meters South Of Curtis Street,S,7,1115,952,1068,78,-37.563650605324753,143.85950140393535
52071,30/11/2015,SHARPES ROAD,Btwn Gillies Rd and Garlands Rd @ No 220,E+W,7,617,429,563,40,nan,nan
52072,15/11/2015,TRANSFER STATION,20 meters west of gate entrance,W,14,400,498,428,35,nan,nan
52073,30/11/2015,STANLEY STREET,Btwn Howitt St and Paling St @ No 11,N+S,7,360,256,330,22,nan,nan
52074,30/11/2015,QUARRY LANE,Btwn Dana St and Eyre St 30m Nth Of Privateer Pl,N+S,7,32,26,30,2,nan,nan
52075,30/11/2015,DUNDAS STREET,West Of Primary School,E+W,7,196,109,171,12,nan,nan
52076,30/11/2015,DUNDAS STREET,In front of Primary School,E+W,7,363,181,311,22,nan,nan
52077,30/11/2015,DUNDAS STREET SERVICE ROAD,In front of Primary school,E,7,229,19,169,13,nan,nan
52078,30/11/2015,DUNDAS PLACE,Btwn Albert St and Dundas St,N+S,7,603,190,485,36,nan,nan
52079,30/11/2015,DUNDAS PLACE,Btwn Dundas st and Creswick St,E+W,7,324,144,273,19,nan,nan
52080,30/11/2015,ALBERT STREET,Btwn Dundas Place and Giffard St,E+W,7,812,718,785,54,nan,nan
52081,30/11/2015,ALBERT STREET,Btwn Dundas Place and Creswick St,E+W,7,1486,1016,1352,95,nan,nan
52082,30/11/2015,ALBERT STREET,Btwn Creswick St and Howe St,E+W,7,1820,1212,1646,116,nan,nan
52083,30/11/2015,CRESWICK STREET,Btwn Albert St and Dundas Place,N+S,7,432,262,384,27,nan,nan
52084,30/11/2015,CRESWICK STREET,Btwn Dundas Place and Clark St,N+S,7,277,158,243,16,nan,nan
52085,11/04/2016,CUTHBERTS ROAD,60 Meters East Of Dyson Drv @ No 184,E+W,7,3317,2874,3190,223,nan,nan
52086,11/04/2016,CUTHBERTS ROAD,65 meters West Of Dyson Drv @ No 304,E+W,7,2179,1600,2013,143,nan,nan
52087,11/04/2016,DYSON DRIVE,60 Meters North of Cuthberts Rd @ No 65,N+S,7,6529,5703,6293,435,nan,nan
52088,11/04/2016,DYSON DRIVE,60 meters South Of Cuthberts Rd @ No 67H,N+S,7,5293,4206,4982,343,nan,nan
52089,11/04/2016,GREGORY STREET,Btwn Boulevarde _and Chevron Crt @ No 1448/1450,E+W,7,2271,1517,2055,153,nan,nan
52090,11/04/2016,GREGORY STREET,Btwn Boulevarde and Chevron Crt @ No 1460/1462,E+W,7,2273,1514,2056,153,nan,nan
52091,11/04/2016,GREGORY STREET,Btwn Colpin Av and Forest St @ No 1406,E+W,7,1558,1175,1449,105,nan,nan
52092,11/04/2016,GREGORY STREET,Btwn Forest St and Glendale Crt @ No 1354 /1356,E+W,7,847,559,765,56,nan,nan
52093,11/04/2016,GREGORY STREET,Btwn Forest St and Glendale Crt @ No 1333,E+W,7,856,571,775,57,nan,nan
52094,12/04/2016,FUSSELL STREET,Btwn Wilson st and York St,N+S,7,1671,1341,1576,110,nan,nan
52095,11/04/2016,WATTLETREE DRIVE,East Of Hakea Crt @ No 25,E+W,7,274,245,266,17,nan,nan
52096,11/04/2016,NERRINA ROAD,West of Arapiles Street @ No 197,E+W,7,763,651,731,49,nan,nan
52097,11/04/2016,FOSTER STREET,Btwn Sutton St and Adair St @ No 107/109,E+W,7,236,154,213,14,nan,nan
52098,11/04/2016,SCOTT PARADE,Btwn King st and Otway St @ No 101a,E+W,7,1811,1412,1697,119,nan,nan
52099,11/04/2016,WINDERMERE WAY,Btwn Naxwell St and Diamond Drive @ No 48,E+W,7,136,115,130,8,nan,nan
52100,11/04/2016,ETON ST,Btwn Hamlet St and Coulter St @ No 13,N+S,7,431,326,401,27,nan,nan
52101,12/04/2016,MAGPIE STREET,200 Meters South Of Gladstone St,N+S,7,1388,1068,1297,89,nan,nan
52102,19/05/2016,BERGS LANE,200 Meters West Of Zoe Drv,E+W,7,67,78,70,4,nan,nan
52103,11/05/2016,FINCHS ROAD,Btwn Bells Rd and Greenhalghs Rd,N+S,7,315,278,304,21,nan,nan
52104,12/05/2016,KING STREET SOUTH,Btwn Speciman Vale Sth and Glazebrook St at no 12,N+S,7,1029,886,988,69,nan,nan
52105,12/05/2016,MARINA DRIVE,Sth West of Landale Av At No 4,N+S,7,157,123,147,9,nan,nan
52106,20/05/2016,LANDALE AVENUE,West Of Lylia Ave at no 10,E+W,7,98,63,88,6,nan,nan
52107,12/05/2016,LYLIA AVENUE,North Of Dallas Ave at no 205,N+S,7,513,321,458,33,nan,nan
52108,12/05/2016,LYLIA AVENUE,South of Dallas Ave at no 307,N+S,7,283,119,236,17,nan,nan
52109,20/05/2016,DALLAS AVENUE,East of Lylia Ave At No 1,E+W,7,176,100,154,10,nan,nan
52110,19/07/2016,LAWRENCE STREET,Btwn Learmonth St and Victory Av Mid Block,E+W,7,271,139,233,17,nan,nan
52111,19/07/2016,LAUDERDALE AVENUE,Btwn Learmonth St and Victory Av Mid Block,E+W,7,336,226,304,20,nan,nan
52112,19/07/2016,PRINCE STREET,Btwn Learmonth St and Victory Ave Mid Block,E+W,7,184,144,173,11,nan,nan
52113,19/07/2016,VICTORY AVENUE,Btwn Cuthberts Rd and Prince St,N+S,7,514,274,445,31,nan,nan
52114,19/07/2016,GOLF STREET,Btwn Sturt St and Beaufort Av,N+S,7,74,50,67,4,nan,nan
52115,18/07/2016,BARKLY STREET,Btwn Warrenheip St and Inglis St at No 304,E+W,7,395,287,364,26,nan,nan
52116,18/07/2016,GEAR AVENUE,200m West of University Dv,E+W,7,2447,1214,2095,152,nan,nan
52117,18/07/2016,GEAR AVENUE,100m East of Fisken Rd,E+W,7,2087,1236,1844,132,nan,nan
52118,18/07/2016,CORBETT STREET,Princes st and King st @ #42,E+W,7,1066,973,1040,72,nan,nan
52119,18/07/2016,ORION STREET,Btwn Picton St and Jess Way @ # 35,N+S,7,804,701,775,51,nan,nan
52120,19/07/2016,WATTLE AVENUE,Btwn Birch Av and Cypress Av,N+S,7,498,361,459,29,nan,nan
52121,18/07/2016,WILTSHIRE LANE SERVICE ROAD,South Of Shasta Dv @ #487,N+S,7,72,58,68,4,nan,nan
52122,27/07/2016,CYPRESS AVENUE,Btwn Wattle Ave and Waratah Gv,E+W,7,306,236,286,18,nan,nan
52123,19/07/2016,RING ROAD,Btwn Trewin St and Railway Line,N+S,7,13656,7740,11965,847,nan,nan
52124,19/07/2016,RING ROAD,Btwn Blind Creek Rd and Railway Line,N+S,7,13653,7739,11963,847,nan,nan
52125,4/08/2016,SOUTH STREET,Btwn Errard St and Raglan St @ No 406,E+W,7,549,459,523,35,nan,nan
52126,4/08/2016,ERRARD STREET,Btwn South St and Sebastopol St @ No 413,N+S,7,298,203,271,18,nan,nan
52127,4/08/2016,CRESWICK ROAD,Btwn Gregory St and Howitt St Nth Bound,N,9,6653,5224,6335,447,nan,nan
52128,4/08/2016,CRESWICK ROAD,Btwn Gregory St and Howitt St Sth Bound,S,9,6870,5597,6587,477,nan,nan
52129,4/08/2016,CRESWICK ROAD,200 Meters Nth Of Howitt St,N+S,9,12993,10635,12469,891,nan,nan
52130,4/08/2016,CRESWICK ROAD,200 Meters Sth Of Norman St,N+S,9,12852,10444,12317,883,nan,nan
52131,4/08/2016,CRESWICK ROAD,50 Meters Nth Of Selkirk Dv,N+S,9,11538,9099,10996,790,nan,nan
52132,4/08/2016,CRESWICK ROAD,300 Meters North Of Coronet St,N+S,9,13594,11375,13101,929,nan,nan
52133,4/08/2016,CRESWICK ROAD,off ramp Western Fwy South Side,N+S,9,10755,8970,10358,741,nan,nan
52134,4/08/2016,NORMAN STREET,Btwn Creswick Rd and Dowling St,E+W,9,9742,7759,9301,675,nan,nan
52135,4/08/2016,DOWLING STREET,Btwn Poplar St and Hawthorn Gr,N+S,7,6359,4613,5860,415,nan,nan
52136,4/08/2016,HOWITT STREET,Btwn Dowling St and Burnbank St East Bound,E,9,9632,7142,9078,653,nan,nan
52137,4/08/2016,HOWITT STREET,Btwn Dowling St and Burnbank St West Bound,W,9,10253,7525,9646,688,nan,nan
52138,4/08/2016,HOWITT STREET,Btwn Creswick Rd and White Av East Bound,E,9,6106,4912,5840,426,nan,nan
52139,4/08/2016,HOWITT STREET,Btwn Creswick Rd and White Av West Bound,W,9,5925,4601,5631,407,nan,nan
52140,4/08/2016,HOWITT STREET,Btwn Woods St and Railway Line,E+W,9,9649,7369,9142,646,nan,nan
52141,4/08/2016,STANLEY STREET,Btwn Howitt St and Paling St @ No 11,N+S,9,321,229,301,21,nan,nan
52142,4/09/2016,BOUNDARY ROAD,100 Mtrs Nth Of Melbourne Rd,N+S,7,136,113,129,9,nan,nan
52143,4/09/2016,KYLE STREET,Btwn Yarrowee St and Charlotte St at No 3,E+W,7,539,334,480,34,nan,nan
52144,4/09/2016,ORBOST DRIVE,Btwn Calloway Cl and Waterford Dv,N+S,7,189,178,186,12,nan,nan
52145,4/09/2016,HUMFFRAY STREET NORTH,Btwn Bradbury St and Water St @ No 332,E+W,7,4631,4043,4463,312,nan,nan
52146,16/10/2016,MONTE STREET,Btwn Lofven St and Draper St,E+W,7,243,62,191,14,nan,nan
52147,16/10/2016,DRAPER STREET,Btwn Monte st and Hillcrest Rd,N+S,6,35,28,34,2,nan,nan
52148,16/10/2016,HILLCREST ROAD,Btwn Draper St and Lofven St,E+W,7,71,61,68,4,nan,nan
52149,16/10/2016,GRANDVIEW GROVE,Btwn Marie Cr and Edwards Cr,N+S,7,1012,866,970,65,nan,nan
52150,16/10/2016,SIMPSON STREET,Btwn Ellerslie Dv and Woodside Ct,N+S,7,705,581,669,47,nan,nan
52151,16/10/2016,CUMMINS ROAD,Btwn Howe St and Garlands Rd 100m East Of Bridge,E+W,7,91,81,88,6,nan,nan
52152,16/10/2016,NOLAN ST,Btwn Neill St and Ligar St @ # 2c,N+S,7,6798,4542,6153,443,nan,nan
52153,16/10/2016,LYDIARD STREET NORTH,Btwn Doveton Cr and Seymour St @ # 211/213,N+S,7,6486,5626,6240,425,nan,nan
52154,04/02/2017,LARTER STREET,Btwn Elsworth and Lal Lal St @ No 311,E+W,7,306,212,279,19,nan,nan
52155,04/02/2017,KENT STREET,Btwn Albert St and Clarkson St @ Mid Block,E+W,7,641,560,618,39,nan,nan
52156,04/02/2017,CHURCH STREET,Btwn Pleasant St and Rippon St @ Midblock,E+W,7,152,105,139,9,nan,nan
52157,04/02/2017,DANA STREET,Btwn Ascot St and Talbot St @ No 1112,E+W,7,5800,3547,5156,371,nan,nan
52158,04/02/2017,EYRE STREET,Btwn Ascot St and Talbot St @ No 807,E+W,7,8212,5021,7300,517,nan,nan
52159,04/02/2017,COOKE STREET,Btwn Skipton st and Talbot St @ Midblock,E+W,7,249,173,228,15,nan,nan
52160,04/02/2017,WHITTA STREET,Btwn Rowlands St and Spencer St @ No 10,E+W,7,1004,703,918,63,nan,nan
52161,04/02/2017,SPENCER STREET,Btwn Hertford St and Gray St @ No 16,N+S,7,1024,642,915,65,nan,nan
52162,12/02/2017,COOKE STREET,Btwn Skipton St and Campbells Cres at No 108,E+W,7,264,207,247,17,nan,nan
52163,20/02/2017,ORION STREET,Btwn Picton St and Bala St at No 39,N+S,7,791,703,766,50,nan,nan
52164,12/02/2017,BEVERIN STREET,Btwn Gray St and Vickers St at no 57,N+S,7,2257,1647,2082,151,nan,nan
52165,12/02/2017,LOCH AVENUE,Btwn Mill St and Creswick Rd at No 39,N+S,7,605,505,576,42,nan,nan
52166,20/02/2017,LOCH AVENUE,Btwn Webster St and Mill St at No 9,N+S,7,574,460,541,39,nan,nan
52167,30/04/2017,ALFREDTON DRIVE,Btwn Corriedale ct and Liecester Ct,N+S,7,1453,1225,1388,97,nan,nan
52168,30/04/2017,MAWARRA DRIVE,Btwn Warratta Ave and Aminya Ave @ Midblock,N+S,7,613,520,587,38,nan,nan
52169,30/04/2017,GIOT DRIVE,Btwn Waldie Cl and Lincoln St,E+W,7,1891,941,1619,115,nan,nan
52170,08/05/2017,HAVELOCK STREET,Btwn Walker St and Landsborough St,N+S,7,2905,2344,2744,196,nan,nan
52171,08/05/2017,DOVETON CRESCENT,Btwn Lydiard St and Armstrong St nth,E+W,7,1187,668,1038,69,nan,nan
52172,30/04/2017,WHITELAW AVENUE SERVICE ROAD,Btwn Sutton St and Mawarra Dr @ Midblock,E+W,7,281,186,254,17,nan,nan
52173,30/04/2017,PICKFORDS ROAD,Btwn Drifes Rd and Bridge,N+S,7,196,213,201,13,nan,nan
52174,14/05/2017,ELAINE AVENUE,Btwn Windsor Av and Horsham Cr,N+S,7,1291,799,1150,82,nan,nan
52175,14/05/2017,ELAINE AVENUE,Btwn Arrandale Av and Iluka ct,N+S,7,1205,746,1074,77,nan,nan
52176,14/05/2017,HOCKING AVENUE,Btwn Semillon Gr and Hermitage Av,E+W,7,2418,2232,2365,161,nan,nan
52177,14/05/2017,HOCKING AVENUE,Btwn Valley Drv and Sailors Gully Blvd,E+W,7,1015,917,987,67,nan,nan
52178,14/05/2017,ASCOT GARDENS DRIVE,Btwn Edmund Dv and Stella Dv,E+W,7,607,516,581,40,nan,nan
52179,14/05/2017,CUTHBERTS ROAD,Btwn Victory Av and Ningana St,E+W,7,9972,8414,9527,663,nan,nan
52180,14/05/2017,CUTHBERTS ROAD,Btwn Robertson Dv and Alfredton Dv,E+W,7,5524,4629,5268,370,nan,nan
53,1/01/2002,PLEASANT STREET BALLARAT,North of Dana St,N+S,5,"9,743",,,,-37.561521188517212,143.83872852597023
54,1/01/2001,QUEEN STREET BALLARAT,Between Dyte Pde. & Scott Pde.,N+S,5,"3,213",,,,-37.55867949846936,143.8764364269976
59,1/01/2003,SCOTT PARADE,DAVIES STREET TO BRIDGE,E+W,5,"4,706",,,,-37.558844136914921,143.86188691025166
60,1/01/2001,SCOTT PARADE BALLARAT,60 Metres West of Water St,W+E,5,"2,605",,,,-37.557077977954776,143.89218661119872
63,1/01/2001,STURT STREET EB,Between Ascot St & Windermere St,E,5,"11,639",,,,-37.560381360693107,143.84527290572339
64,1/01/2001,STURT STREET WB,Between Ascot St & Windermere St,W,5,"11,570",,,,-37.563308177172885,143.7321318876873
65,1/01/2001,STURT STREET EB,East of Camp St,E,5,"11,219",,,,-37.562061263101015,143.85964435372495
66,1/01/2001,STURT STREET WB,East of Camp St,W,5,"10,461",,,,-37.562314424537654,143.85960876110295
67,1/01/2001,STURT STREET EB,Between Raglan St & Lyons St,E,5,"11,199",,,,-37.561059968411875,143.85112806538885
68,1/01/2001,STURT STREET WB,Between Raglan St & Lyons St,W,5,"11,867",,,,-37.561322130863431,143.85109278732895
69,1/01/2001,STURT STREET EB,Between Doveton St & Armstrong St,E,5,"11,138",,,,-37.561583184285119,143.8555738109479
70,1/01/2001,STURT STREET WB,Between Doveton St & Armstrong St,W,5,"12,295",,,,-37.561854076025142,143.85555020105943
71,1/01/2001,STURT STREET EB,Between Pleasant St & Ripon St,E,5,"9,649",,,,-37.559814627497438,143.84037288385844
72,1/01/2001,STURT STREET WB,Between Pleasant St & Ripon St,W,5,"9,523",,,,-37.560068058097656,143.84032591751381
73,1/01/2002,STURT STREET EB,50 Metres West of Grenville St,E,5,"8,609",,,,-37.562099420926558,143.85992879390406
75,1/01/2002,STURT STREET WB,50 Metres West of Grenville St,W,5,"9,220",,,,-37.562343580093497,143.85989285783751
79,1/01/2001,WENDOUREE PARADE,120 metres West of St Aidans Dve.,E+W,5,"3,378",,,,-37.54407095389854,143.8261951157107
8,1/01/2002,CURTIS STREET,50 Metres East of Grenville St,E,5,"5,525",,,,-37.561757692122335,143.86138721194069
80,1/01/2001,WENDOUREE PARADE,70 Metres East of St Aidans Dve.,E+W,5,"3,269",,,,-37.543570974653612,143.82825846090506
85,1/01/2003,GRANT STREET SEBASTOPOL,Between Birdwood Ave & Walker St.,N+S,5,"3,478",,,,-37.596575353406692,143.83149944610497
87,1/01/2001,GREENHILL ROAD,100 Metres West of Bell Ave,E+W,5,158,,,,-37.61896087957534,143.8973933727855
90715,16-Jul-09,SAGO HILL ROAD,Midway Between Cargnham Rd and Greenhalghs Rd,N+S,7,1385,1047,1288,89,-37.569613131942781,143.74273207922644
92,1/01/2002,KLINE STREET BALLARAT,Between Spencer St & Bennett St,N+S,5,422,,,,-37.578968433411831,143.88283299193708
93,1/01/2003,LEARMONTH STREET,50 Metres North of Winter St,N+S,5,"8,328",,,,-37.567512258851593,143.8109274143855
94,1/01/2003,MAGPIE STREET,300 Metres North of Cobden St,N+S,5,"1,217",,,,-37.579361053928885,143.8633859561013
95,1/01/2003,MAGPIE STREET,200 Metres South of Gladstone St,N+S,5,"1,224",,,,-37.578441390088706,143.86378093257147
97,1/01/2003,QUEEN STREET SEBASTOPOL,At House No 28,E+W,5,483,,,,-37.608985206026972,143.83703312477496
VOD1,23/03/2005,Midland Highway,Between Freeway exit ramp & Heinz Ln,,,,,,,-37.527066282143835,143.84537501251734
VOD1,23/03/2005,Midland Highway,Between Freeway exit ramp & Heinz Ln,,,,,,,-37.527066282143835,143.84537501251734
VOD10,23/03/2005,Ring Road,North of Sturt St (Ballarat Burrumbeet Rd),,,,,,,-37.545334754665845,143.79736239518553
VOD10,23/03/2005,Ring Road,North of Sturt St (Ballarat Burrumbeet Rd),,,,,,,-37.545334754665845,143.79736239518553
VOD11,23/03/2005,Gillies Street,North of Sturt St (Ballarat Burrumbeet Rd),,,,,,,-37.556253249327348,143.81791768469489
VOD11,23/03/2005,Gillies Street,North of Sturt St (Ballarat Burrumbeet Rd),,,,,,,-37.556253249327348,143.81791768469489
VOD12,23/03/2005,Drummond Street,North of Sturt St (Ballarat Burrumbeet Rd),,,,,,,-37.561735816842337,143.84627526913098
VOD12,23/03/2005,Drummond Street,North of Sturt St (Ballarat Burrumbeet Rd),,,,,,,-37.561735816842337,143.84627526913098
VOD13,23/03/2005,Doveton Street North (Midland Highway),North of Sturt St (Ballarat Burrumbeet Rd),,,,,,,-37.56274846037244,143.85359216347678
VOD13,23/03/2005,Doveton Street North (Midland Highway),North of Sturt St (Ballarat Burrumbeet Rd),,,,,,,-37.56274846037244,143.85359216347678
VOD14,23/03/2005,Old Melbourne Road,South of Western Fwy,,,,,,,-37.566399064102541,143.93180411069096
VOD14,23/03/2005,Old Melbourne Road,South of Western Fwy,,,,,,,-37.566399064102541,143.93180411069096
VOD2,23/03/2005,Victoria Street (Ballarat Burrumbeet Rd),West of Fussell St,,,,,,,-37.5595740737824,143.88923842700078
VOD2,23/03/2005,Victoria Street (Ballarat Burrumbeet Rd),West of Fussell St,,,,,,,-37.5595740737824,143.88923842700078
VOD3,23/03/2005,Geelong Road (Ballarat Buninyong Rd),North of Greenhill Road,,,,,,,-37.618749602723135,143.87325702736516
VOD3,23/03/2005,Geelong Road (Ballarat Buninyong Rd),North of Greenhill Road,,,,,,,-37.618749602723135,143.87325702736516
VOD4,23/03/2005,Albert Street (Midland Hwy),South of Docwra St,,,,,,,-37.617694760324909,143.83456634227542
VOD4,23/03/2005,Albert Street (Midland Hwy),South of Docwra St,,,,,,,-37.617694760324909,143.83456634227542
VOD5,23/03/2005,Glenelg Highway,West of Wiltshire Ln,,,,,,,-37.591823817643245,143.79573973032589
VOD5,23/03/2005,Glenelg Highway,West of Wiltshire Ln,,,,,,,-37.591823817643245,143.79573973032589
VOD6,23/03/2005,Latrobe Street (Ballarat Carnham Rd),West of Wiltshire Ln,,,,,,,-37.569739491365695,143.79379266347874
VOD6,23/03/2005,Latrobe Street (Ballarat Carnham Rd),West of Wiltshire Ln,,,,,,,-37.569739491365695,143.79379266347874
VOD7,23/03/2005,Remembrance Drive (Ballarat Burrumbeet Rd),West of Ring Rd,,,,,,,-37.546456829769426,143.79183638826251
VOD7,23/03/2005,Remembrance Drive (Ballarat Burrumbeet Rd),West of Ring Rd,,,,,,,-37.546456829769426,143.79183638826251
VOD8,23/03/2005,Learmonth Road (Ballarat-Maryborough Rd),South of Western Fwy,,,,,,,-37.513171575467915,143.80320791576349
VOD8,23/03/2005,Learmonth Road (Ballarat-Maryborough Rd),South of Western Fwy,,,,,,,-37.513171575467915,143.80320791576349
VOD9,23/03/2005,Gillies Street,Between Freeway exit ramp & Giot Dr,,,,,,,-37.520733558780229,143.8246690786327
VOD9,23/03/2005,Gillies Street,Between Freeway exit ramp & Giot Dr,,,,,,,-37.520733558780229,143.8246690786327
VTC1,15/03/2005,Norman Street,West of Midland Hwy,,,,,,,-37.536799057576403,143.84682004960894
VTC1,15/03/2005,Norman Street,West of Midland Hwy,,,,,,,-37.536799057576403,143.84682004960894
VTC10,15/03/2005,Skipton Street (Midland Hwy),Between Latrobe St & Skipton St,,,,,,,-37.572347720283922,143.84825300525415
VTC10,15/03/2005,Skipton Street (Midland Hwy),Between Latrobe St & Skipton St,,,,,,,-37.572347720283922,143.84825300525415
VTC11,15/03/2005,Sturt Street (Ballarat Burrumbeet Road),Between Gillies St & Drummond St,,,,,,,-37.560362188486266,143.82921049552832
VTC11,15/03/2005,Sturt Street (Ballarat Burrumbeet Road),Between Gillies St & Drummond St,,,,,,,-37.560362188486266,143.82921049552832
VTC12,15/03/2005,Geelong Road (Ballarat Buninyong Rd),Between Gear Av & Fisken Rd,,,,,,,-37.631870233627197,143.87948407417718
VTC12,15/03/2005,Geelong Road (Ballarat Buninyong Rd),Between Gear Av & Fisken Rd,,,,,,,-37.631870233627197,143.87948407417718
VTC13,15/03/2005,Midland Highway,West of Pryors Rd,,,,,,,-37.674448983413569,143.94242483655347
VTC13,15/03/2005,Midland Highway,West of Pryors Rd,,,,,,,-37.674448983413569,143.94242483655347
VTC14,15/03/2005,Western Highway,West of Cockpit Lagoon Road,,,,,,,-37.46946336616071,143.62061677197704
VTC14,15/03/2005,Western Highway,West of Cockpit Lagoon Road,,,,,,,-37.46946336616071,143.62061677197704
VTC15,15/03/2005,Sturt Street (Ballarat Burrumbeet Rd),East of Gillies St,,,,,,,-37.557500566002851,143.81813447263042
VTC15,15/03/2005,Sturt Street (Ballarat Burrumbeet Rd),East of Gillies St,,,,,,,-37.557500566002851,143.81813447263042
VTC16,15/03/2005,Wilthire Lane,South of Latrobe St,,,,,,,-37.571970998045067,143.80910264974568
VTC16,15/03/2005,Wilthire Lane,South of Latrobe St,,,,,,,-37.571970998045067,143.80910264974568
VTC2,15/03/2005,Howitt Street (Ballarat-Maryborough Rd),West of Midland Hwy,,,,,,,-37.543974276011376,143.84820211015455
VTC2,15/03/2005,Howitt Street (Ballarat-Maryborough Rd),West of Midland Hwy,,,,,,,-37.543974276011376,143.84820211015455
VTC3,15/03/2005,Macarthur Street,Between Burnbank St & Drummond St,,,,,,,-37.551440034837746,143.84687931981853
VTC3,15/03/2005,Macarthur Street,Between Burnbank St & Drummond St,,,,,,,-37.551440034837746,143.84687931981853
VTC4,15/03/2005,Sturt Street (Ballarat Burrumbeet Rd),West of Drummond St,,,,,,,-37.562198215512289,143.84578350753958
VTC4,15/03/2005,Sturt Street (Ballarat Burrumbeet Rd),West of Drummond St,,,,,,,-37.562198215512289,143.84578350753958
